date;latitude;longitude;time;cluster_center_lat;cluster_center_lon;Country/Sea;Region;DAY/NIGHT;cluster_category;cluster_indicators;ndetection;cluster_number;point_indicators
2026-08-13;22.56038;55.29012;2026-08-13 06:05:50;20.099016;52.14444;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4:7,CO:39,CO2:106,HCOOH:28,HNO3:109;289;L3_0006;CO2
2026-08-13;22.57267;54.33406;2026-08-13 06:05:50;20.099016;52.14444;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4:7,CO:39,CO2:106,HCOOH:28,HNO3:109;289;L3_0006;CO
2026-08-13;22.59535;52.37415;2026-08-13 06:05:50;20.099016;52.14444;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4:7,CO:39,CO2:106,HCOOH:28,HNO3:109;289;L3_0006;CO2
2026-08-13;22.59666;46.56449;2026-08-13 06:05:50;20.099016;52.14444;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4:7,CO:39,CO2:106,HCOOH:28,HNO3:109;289;L3_0006;HNO3
2026-08-13;22.67884;32.37329;2026-08-13 07:47:50;23.554474;31.81989;Egypt;Aswan;DAY;fire_type_1;CO:16,CO2:12,HCOOH:1,HNO3:3;32;L3_0009;CO2
2026-08-13;22.68048;51.39091;2026-08-13 17:17:50;21.06677;51.968433;Saudi Arabia;Ash-Sharqīyah;NIGHT;others;C2H4:2,CO2:5,HCOOH:71,HNO3:15,NH3:2;95;L3_0005;HCOOH
2026-08-13;22.6908;11.80904;2026-08-13 09:29:50;26.995811;7.1089997;Algeria;Illizi;DAY;fire_type_1;C2H4:3,CO:15,CO2:19,HCOOH:1,HNO3:10;48;L3_0008;C2H4
2026-08-13;22.70063;47.55974;2026-08-13 06:05:50;20.099016;52.14444;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4:7,CO:39,CO2:106,HCOOH:28,HNO3:109;289;L3_0006;HCOOH
2026-08-13;22.72084;51.67872;2026-08-13 06:05:50;20.099016;52.14444;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4:7,CO:39,CO2:106,HCOOH:28,HNO3:109;289;L3_0006;HCOOH
2026-08-13;22.72226;31.30183;2026-08-13 07:47:50;23.554474;31.81989;Egypt;Aswan;DAY;fire_type_1;CO:16,CO2:12,HCOOH:1,HNO3:3;32;L3_0009;CO
2026-08-13;22.72708;50.67077;2026-08-13 17:17:50;21.06677;51.968433;Saudi Arabia;Ash-Sharqīyah;NIGHT;others;C2H4:2,CO2:5,HCOOH:71,HNO3:15,NH3:2;95;L3_0005;HCOOH
2026-08-13;22.72977;54.37247;2026-08-13 06:05:50;20.099016;52.14444;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4:7,CO:39,CO2:106,HCOOH:28,HNO3:109;289;L3_0006;CO
2026-08-13;22.73689;53.41015;2026-08-13 06:05:50;20.099016;52.14444;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4:7,CO:39,CO2:106,HCOOH:28,HNO3:109;289;L3_0006;CO2
2026-08-13;22.75413;14.3788;2026-08-13 09:26:46;26.995811;7.1089997;Algeria;Illizi;DAY;fire_type_1;C2H4:3,CO:15,CO2:19,HCOOH:1,HNO3:10;48;L3_0008;CO2
2026-08-13;22.76927;29.34636;2026-08-13 07:47:50;23.554474;31.81989;Egypt;Aswan;DAY;fire_type_1;CO:16,CO2:12,HCOOH:1,HNO3:3;32;L3_0009;CO
2026-08-13;22.77177;53.23658;2026-08-13 06:05:50;20.099016;52.14444;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4:7,CO:39,CO2:106,HCOOH:28,HNO3:109;289;L3_0006;CO2
2026-08-13;22.77472;51.33837;2026-08-13 06:05:50;20.099016;52.14444;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4:7,CO:39,CO2:106,HCOOH:28,HNO3:109;289;L3_0006;CO2
2026-08-13;22.78051;46.97545;2026-08-13 06:05:50;20.099016;52.14444;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4:7,CO:39,CO2:106,HCOOH:28,HNO3:109;289;L3_0006;HCOOH
2026-08-13;22.80354;52.66807;2026-08-13 17:17:50;21.06677;51.968433;Saudi Arabia;Ash-Sharqīyah;NIGHT;others;C2H4:2,CO2:5,HCOOH:71,HNO3:15,NH3:2;95;L3_0005;HCOOH
2026-08-13;22.81378;51.13772;2026-08-13 06:05:50;20.099016;52.14444;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4:7,CO:39,CO2:106,HCOOH:28,HNO3:109;289;L3_0006;HCOOH
2026-08-13;22.83683;46.607;2026-08-13 06:05:50;20.099016;52.14444;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4:7,CO:39,CO2:106,HCOOH:28,HNO3:109;289;L3_0006;HNO3
2026-08-13;22.84781;53.74446;2026-08-13 06:05:50;20.099016;52.14444;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4:7,CO:39,CO2:106,HCOOH:28,HNO3:109;289;L3_0006;CO2
2026-08-13;22.85417;52.75689;2026-08-13 06:05:50;20.099016;52.14444;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4:7,CO:39,CO2:106,HCOOH:28,HNO3:109;289;L3_0006;CO2
2026-08-13;22.90182;52.44647;2026-08-13 06:05:50;20.099016;52.14444;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4:7,CO:39,CO2:106,HCOOH:28,HNO3:109;289;L3_0006;CO2
2026-08-13;22.9228;51.31597;2026-08-13 17:17:50;21.06677;51.968433;Saudi Arabia;Ash-Sharqīyah;NIGHT;others;C2H4:2,CO2:5,HCOOH:71,HNO3:15,NH3:2;95;L3_0005;HCOOH
2026-08-13;22.93593;28.42633;2026-08-13 07:47:50;23.554474;31.81989;Egypt;Aswan;DAY;fire_type_1;CO:16,CO2:12,HCOOH:1,HNO3:3;32;L3_0009;CO2
2026-08-13;22.95805;54.9098;2026-08-13 06:05:50;20.099016;52.14444;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4:7,CO:39,CO2:106,HCOOH:28,HNO3:109;289;L3_0006;CO2
2026-08-13;22.97994;52.97285;2026-08-13 06:05:50;20.099016;52.14444;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4:7,CO:39,CO2:106,HCOOH:28,HNO3:109;289;L3_0006;HCOOH
2026-08-13;22.99594;12.61386;2026-08-13 09:29:50;26.995811;7.1089997;Algeria;Illizi;DAY;fire_type_1;C2H4:3,CO:15,CO2:19,HCOOH:1,HNO3:10;48;L3_0008;CO2
2026-08-13;23.04226;54.45073;2026-08-13 06:05:50;20.099016;52.14444;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4:7,CO:39,CO2:106,HCOOH:28,HNO3:109;289;L3_0006;CO2
2026-08-13;23.06691;30.38911;2026-08-13 07:47:50;23.554474;31.81989;Egypt;Aswan;DAY;fire_type_1;CO:16,CO2:12,HCOOH:1,HNO3:3;32;L3_0009;HNO3
2026-08-13;23.07199;50.11352;2026-08-13 17:17:50;21.06677;51.968433;Saudi Arabia;Ash-Sharqīyah;NIGHT;others;C2H4:2,CO2:5,HCOOH:71,HNO3:15,NH3:2;95;L3_0005;HCOOH
2026-08-13;23.07377;51.40644;2026-08-13 06:05:50;20.099016;52.14444;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4:7,CO:39,CO2:106,HCOOH:28,HNO3:109;289;L3_0006;CO2
2026-08-13;23.07757;54.28142;2026-08-13 06:05:50;20.099016;52.14444;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4:7,CO:39,CO2:106,HCOOH:28,HNO3:109;289;L3_0006;CO2
2026-08-13;23.14972;13.96268;2026-08-13 09:26:46;26.995811;7.1089997;Algeria;Illizi;DAY;fire_type_1;C2H4:3,CO:15,CO2:19,HCOOH:1,HNO3:10;48;L3_0008;CO
2026-08-13;23.16919;47.65261;2026-08-13 06:05:50;20.099016;52.14444;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4:7,CO:39,CO2:106,HCOOH:28,HNO3:109;289;L3_0006;CO2
2026-08-13;23.1886;58.66696;2026-08-13 06:05:50;20.099016;52.14444;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4:7,CO:39,CO2:106,HCOOH:28,HNO3:109;289;L3_0006;CO2
2026-08-13;23.18873;50.52305;2026-08-13 17:17:50;21.06677;51.968433;Saudi Arabia;Ash-Sharqīyah;NIGHT;others;C2H4:2,CO2:5,HCOOH:71,HNO3:15,NH3:2;95;L3_0005;HCOOH
2026-08-13;23.20669;53.52343;2026-08-13 06:05:50;20.099016;52.14444;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4:7,CO:39,CO2:106,HCOOH:28,HNO3:109;289;L3_0006;CO2
2026-08-13;23.21183;54.11724;2026-08-13 17:17:50;21.06677;51.968433;Saudi Arabia;Ash-Sharqīyah;NIGHT;others;C2H4:2,CO2:5,HCOOH:71,HNO3:15,NH3:2;95;L3_0005;HCOOH
2026-08-13;23.23465;54.32192;2026-08-13 06:05:50;20.099016;52.14444;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4:7,CO:39,CO2:106,HCOOH:28,HNO3:109;289;L3_0006;CO
2026-08-13;23.24925;47.06645;2026-08-13 06:05:50;20.099016;52.14444;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4:7,CO:39,CO2:106,HCOOH:28,HNO3:109;289;L3_0006;CO2
2026-08-13;23.26792;52.52718;2026-08-13 17:17:50;21.06677;51.968433;Saudi Arabia;Ash-Sharqīyah;NIGHT;others;C2H4:2,CO2:5,HCOOH:71,HNO3:15,NH3:2;95;L3_0005;HCOOH
2026-08-13;23.28244;54.0281;2026-08-13 06:05:50;20.099016;52.14444;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4:7,CO:39,CO2:106,HCOOH:28,HNO3:109;289;L3_0006;CO2
2026-08-13;23.28904;53.04689;2026-08-13 06:05:50;20.099016;52.14444;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4:7,CO:39,CO2:106,HCOOH:28,HNO3:109;289;L3_0006;HCOOH
2026-08-13;23.30839;50.03556;2026-08-13 17:17:50;21.06677;51.968433;Saudi Arabia;Ash-Sharqīyah;NIGHT;others;C2H4:2,CO2:5,HCOOH:71,HNO3:15,NH3:2;95;L3_0005;HCOOH
2026-08-13;23.32517;-13.71205;2026-08-13 11:08:46;22.357227;-13.69899;Morocco;Oued el Dahab;DAY;others;CO2:7,HCOOH:1,HNO3:1;9;L3_0007;CO2
2026-08-13;23.32963;28.031;2026-08-13 07:47:50;23.554474;31.81989;Egypt;Aswan;DAY;fire_type_1;CO:16,CO2:12,HCOOH:1,HNO3:3;32;L3_0009;CO
2026-08-13;23.34121;55.49048;2026-08-13 06:05:50;20.099016;52.14444;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4:7,CO:39,CO2:106,HCOOH:28,HNO3:109;289;L3_0006;CO2
2026-08-13;23.41374;53.01963;2026-08-13 17:17:50;21.06677;51.968433;Saudi Arabia;Ash-Sharqīyah;NIGHT;others;C2H4:2,CO2:5,HCOOH:71,HNO3:15,NH3:2;95;L3_0005;HCOOH
2026-08-13;23.42041;50.45253;2026-08-13 17:17:50;21.06677;51.968433;Saudi Arabia;Ash-Sharqīyah;NIGHT;others;C2H4:2,CO2:5,HCOOH:71,HNO3:15,NH3:2;95;L3_0005;HCOOH
2026-08-13;23.56503;54.69741;2026-08-13 17:17:50;21.06677;51.968433;Saudi Arabia;Ash-Sharqīyah;NIGHT;others;C2H4:2,CO2:5,HCOOH:71,HNO3:15,NH3:2;95;L3_0005;HCOOH
2026-08-13;23.58984;57.60833;2026-08-13 06:05:50;20.099016;52.14444;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4:7,CO:39,CO2:106,HCOOH:28,HNO3:109;289;L3_0006;CO2
2026-08-13;23.60482;34.09289;2026-08-13 07:47:50;23.554474;31.81989;Egypt;Aswan;DAY;fire_type_1;CO:16,CO2:12,HCOOH:1,HNO3:3;32;L3_0009;CO
2026-08-13;23.65019;50.37397;2026-08-13 17:17:50;21.06677;51.968433;Saudi Arabia;Ash-Sharqīyah;NIGHT;others;C2H4:2,CO2:5,HCOOH:71,HNO3:15,NH3:2;95;L3_0005;HCOOH
2026-08-13;23.67278;50.72818;2026-08-13 06:05:50;20.099016;52.14444;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4:7,CO:39,CO2:106,HCOOH:28,HNO3:109;289;L3_0006;HCOOH
2026-08-13;23.72021;32.10353;2026-08-13 07:47:50;23.554474;31.81989;Egypt;Aswan;DAY;fire_type_1;CO:16,CO2:12,HCOOH:1,HNO3:3;32;L3_0009;HNO3
2026-08-13;23.76998;50.10577;2026-08-13 06:05:50;20.099016;52.14444;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4:7,CO:39,CO2:106,HCOOH:28,HNO3:109;289;L3_0006;CO
2026-08-13;23.77318;46.78714;2026-08-13 06:05:50;20.099016;52.14444;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4:7,CO:39,CO2:106,HCOOH:28,HNO3:109;289;L3_0006;HNO3
2026-08-13;23.84169;52.66487;2026-08-13 06:05:50;20.099016;52.14444;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4:7,CO:39,CO2:106,HCOOH:28,HNO3:109;289;L3_0006;CO2
2026-08-13;23.87727;52.47879;2026-08-13 06:05:50;20.099016;52.14444;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4:7,CO:39,CO2:106,HCOOH:28,HNO3:109;289;L3_0006;C2H4
2026-08-13;23.88176;50.30279;2026-08-13 17:17:50;21.06677;51.968433;Saudi Arabia;Ash-Sharqīyah;NIGHT;others;C2H4:2,CO2:5,HCOOH:71,HNO3:15,NH3:2;95;L3_0005;HCOOH
2026-08-13;24.03785;-13.49025;2026-08-13 11:08:46;22.357227;-13.69899;Morocco;Oued el Dahab;DAY;others;CO2:7,HCOOH:1,HNO3:1;9;L3_0007;HCOOH
2026-08-13;24.04322;27.70123;2026-08-13 07:47:50;23.554474;31.81989;Egypt;Aswan;DAY;fire_type_1;CO:16,CO2:12,HCOOH:1,HNO3:3;32;L3_0009;CO
2026-08-13;24.06434;38.29641;2026-08-13 07:47:50;29.772572;39.97337;Saudi Arabia;Al Jawf;DAY;fire_type_1;C2H4:7,CO:8,CO2:11,HNO3:4;30;L3_0010;CO
2026-08-13;24.06798;50.95147;2026-08-13 17:17:50;21.06677;51.968433;Saudi Arabia;Ash-Sharqīyah;NIGHT;others;C2H4:2,CO2:5,HCOOH:71,HNO3:15,NH3:2;95;L3_0005;HCOOH
2026-08-13;24.0939;11.25635;2026-08-13 09:26:46;26.995811;7.1089997;Algeria;Illizi;DAY;fire_type_1;C2H4:3,CO:15,CO2:19,HCOOH:1,HNO3:10;48;L3_0008;CO
2026-08-13;24.11142;50.22335;2026-08-13 17:17:50;21.06677;51.968433;Saudi Arabia;Ash-Sharqīyah;NIGHT;others;C2H4:2,CO2:5,HCOOH:71,HNO3:15,NH3:2;95;L3_0005;HCOOH
2026-08-13;24.18087;26.87473;2026-08-13 07:47:50;23.554474;31.81989;Egypt;Aswan;DAY;fire_type_1;CO:16,CO2:12,HCOOH:1,HNO3:3;32;L3_0009;CO
2026-08-13;24.19263;9.63134;2026-08-13 09:26:46;26.995811;7.1089997;Algeria;Illizi;DAY;fire_type_1;C2H4:3,CO:15,CO2:19,HCOOH:1,HNO3:10;48;L3_0008;CO
2026-08-13;24.23959;50.20714;2026-08-13 06:05:50;20.099016;52.14444;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4:7,CO:39,CO2:106,HCOOH:28,HNO3:109;289;L3_0006;HCOOH
2026-08-13;24.25301;-13.41879;2026-08-13 11:08:46;22.357227;-13.69899;Morocco;Oued el Dahab;DAY;others;CO2:7,HCOOH:1,HNO3:1;9;L3_0007;HNO3,CO2
2026-08-13;24.26491;48.20285;2026-08-13 06:05:50;20.099016;52.14444;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4:7,CO:39,CO2:106,HCOOH:28,HNO3:109;289;L3_0006;CO2
2026-08-13;24.30066;40.24509;2026-08-13 07:47:50;29.772572;39.97337;Saudi Arabia;Al Jawf;DAY;fire_type_1;C2H4:7,CO:8,CO2:11,HNO3:4;30;L3_0010;C2H4
2026-08-13;24.31872;48.29103;2026-08-13 17:17:50;21.06677;51.968433;Saudi Arabia;Ash-Sharqīyah;NIGHT;others;C2H4:2,CO2:5,HCOOH:71,HNO3:15,NH3:2;95;L3_0005;HCOOH
2026-08-13;24.34289;50.15148;2026-08-13 17:17:50;21.06677;51.968433;Saudi Arabia;Ash-Sharqīyah;NIGHT;others;C2H4:2,CO2:5,HCOOH:71,HNO3:15,NH3:2;95;L3_0005;HCOOH
2026-08-13;24.38624;56.073;2026-08-13 06:05:50;20.099016;52.14444;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4:7,CO:39,CO2:106,HCOOH:28,HNO3:109;289;L3_0006;C2H4
2026-08-13;24.40218;-12.98569;2026-08-13 11:08:46;22.357227;-13.69899;Morocco;Oued el Dahab;DAY;others;CO2:7,HCOOH:1,HNO3:1;9;L3_0007;CO2
2026-08-13;24.4465;32.50627;2026-08-13 07:47:50;23.554474;31.81989;Egypt;Aswan;DAY;fire_type_1;CO:16,CO2:12,HCOOH:1,HNO3:3;32;L3_0009;CO2
2026-08-13;24.66878;50.54596;2026-08-13 06:05:50;20.099016;52.14444;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4:7,CO:39,CO2:106,HCOOH:28,HNO3:109;289;L3_0006;CO2
2026-08-13;24.73346;48.29696;2026-08-13 06:05:50;20.099016;52.14444;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4:7,CO:39,CO2:106,HCOOH:28,HNO3:109;289;L3_0006;CO
2026-08-13;24.75925;40.40384;2026-08-13 07:47:50;29.772572;39.97337;Saudi Arabia;Al Jawf;DAY;fire_type_1;C2H4:7,CO:8,CO2:11,HNO3:4;30;L3_0010;C2H4
2026-08-13;25.10391;45.88231;2026-08-13 06:05:50;20.099016;52.14444;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4:7,CO:39,CO2:106,HCOOH:28,HNO3:109;289;L3_0006;CH3OH,HNO3
2026-08-13;25.12425;48.91476;2026-08-13 06:05:50;20.099016;52.14444;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4:7,CO:39,CO2:106,HCOOH:28,HNO3:109;289;L3_0006;HNO3
2026-08-13;25.14132;33.88763;2026-08-13 07:47:50;23.554474;31.81989;Egypt;Aswan;DAY;fire_type_1;CO:16,CO2:12,HCOOH:1,HNO3:3;32;L3_0009;CO
2026-08-13;25.18361;32.16429;2026-08-13 07:47:50;23.554474;31.81989;Egypt;Aswan;DAY;fire_type_1;CO:16,CO2:12,HCOOH:1,HNO3:3;32;L3_0009;CO2
2026-08-13;25.29084;27.9986;2026-08-13 07:47:50;23.554474;31.81989;Egypt;Aswan;DAY;fire_type_1;CO:16,CO2:12,HCOOH:1,HNO3:3;32;L3_0009;CO2
2026-08-13;25.35039;-3.59225;2026-08-13 09:29:50;26.995811;7.1089997;Algeria;Illizi;DAY;fire_type_1;C2H4:3,CO:15,CO2:19,HCOOH:1,HNO3:10;48;L3_0008;CO2
2026-08-13;25.35861;40.05616;2026-08-13 07:44:46;29.772572;39.97337;Saudi Arabia;Al Jawf;DAY;fire_type_1;C2H4:7,CO:8,CO2:11,HNO3:4;30;L3_0010;CO2
2026-08-13;25.36754;28.52828;2026-08-13 07:47:50;23.554474;31.81989;Egypt;Aswan;DAY;fire_type_1;CO:16,CO2:12,HCOOH:1,HNO3:3;32;L3_0009;HCOOH
2026-08-13;25.40359;47.10114;2026-08-13 06:05:50;20.099016;52.14444;Saudi Arabia;Ash-Sharqīyah;DAY;fire_type_1;C2H4:7,CO:39,CO2:106,HCOOH:28,HNO3:109;289;L3_0006;HNO3
2026-08-13;25.6189;59.77717;2026-08-13 06:05:50;28.940872;57.740215;Iran;Kerman;DAY;fire_type_1;C2H4:3,CO:12,CO2:18,HCOOH:1,HNO3:2;36;L3_0011;CO
2026-08-13;25.6463;58.7611;2026-08-13 06:05:50;28.940872;57.740215;Iran;Kerman;DAY;fire_type_1;C2H4:3,CO:12,CO2:18,HCOOH:1,HNO3:2;36;L3_0011;CO2
2026-08-13;25.68771;10.87602;2026-08-13 09:26:46;26.995811;7.1089997;Algeria;Illizi;DAY;fire_type_1;C2H4:3,CO:15,CO2:19,HCOOH:1,HNO3:10;48;L3_0008;HCOOH
2026-08-13;25.71472;1.68937;2026-08-13 09:26:46;26.995811;7.1089997;Algeria;Illizi;DAY;fire_type_1;C2H4:3,CO:15,CO2:19,HCOOH:1,HNO3:10;48;L3_0008;CO
2026-08-13;25.71816;37.73307;2026-08-13 07:44:46;29.772572;39.97337;Saudi Arabia;Al Jawf;DAY;fire_type_1;C2H4:7,CO:8,CO2:11,HNO3:4;30;L3_0010;CO
2026-08-13;25.80852;27.79447;2026-08-13 07:47:50;23.554474;31.81989;Egypt;Aswan;DAY;fire_type_1;CO:16,CO2:12,HCOOH:1,HNO3:3;32;L3_0009;CO2
2026-08-13;25.83922;38.16512;2026-08-13 07:44:46;29.772572;39.97337;Saudi Arabia;Al Jawf;DAY;fire_type_1;C2H4:7,CO:8,CO2:11,HNO3:4;30;L3_0010;CO2
2026-08-13;25.92919;27.07734;2026-08-13 07:47:50;23.554474;31.81989;Egypt;Aswan;DAY;fire_type_1;CO:16,CO2:12,HCOOH:1,HNO3:3;32;L3_0009;CO
2026-08-13;26.01834;12.49515;2026-08-13 09:26:46;26.995811;7.1089997;Algeria;Illizi;DAY;fire_type_1;C2H4:3,CO:15,CO2:19,HCOOH:1,HNO3:10;48;L3_0008;CO
2026-08-13;26.07966;38.2471;2026-08-13 07:44:46;29.772572;39.97337;Saudi Arabia;Al Jawf;DAY;fire_type_1;C2H4:7,CO:8,CO2:11,HNO3:4;30;L3_0010;CO
2026-08-13;26.24459;39.49478;2026-08-13 07:44:46;29.772572;39.97337;Saudi Arabia;Al Jawf;DAY;fire_type_1;C2H4:7,CO:8,CO2:11,HNO3:4;30;L3_0010;CO2
2026-08-13;26.38566;13.00851;2026-08-13 09:26:46;26.995811;7.1089997;Algeria;Illizi;DAY;fire_type_1;C2H4:3,CO:15,CO2:19,HCOOH:1,HNO3:10;48;L3_0008;CO2
2026-08-13;26.41751;33.42786;2026-08-13 07:47:50;23.554474;31.81989;Egypt;Aswan;DAY;fire_type_1;CO:16,CO2:12,HCOOH:1,HNO3:3;32;L3_0009;CO2
2026-08-13;26.48005;12.64879;2026-08-13 09:26:46;26.995811;7.1089997;Algeria;Illizi;DAY;fire_type_1;C2H4:3,CO:15,CO2:19,HCOOH:1,HNO3:10;48;L3_0008;CO
2026-08-13;26.53652;1.51858;2026-08-13 09:26:46;26.995811;7.1089997;Algeria;Illizi;DAY;fire_type_1;C2H4:3,CO:15,CO2:19,HCOOH:1,HNO3:10;48;L3_0008;CO
2026-08-13;26.57283;-2.01247;2026-08-13 09:26:46;26.995811;7.1089997;Algeria;Illizi;DAY;fire_type_1;C2H4:3,CO:15,CO2:19,HCOOH:1,HNO3:10;48;L3_0008;CO
2026-08-13;26.67534;63.78608;2026-08-13 06:05:50;30.3091;63.061863;Afghanistan;Hilmand;DAY;fire_type_1;CO:2,CO2:20,HNO3:3;25;L3_0012;CO2
2026-08-13;26.83583;-2.297;2026-08-13 09:26:46;26.995811;7.1089997;Algeria;Illizi;DAY;fire_type_1;C2H4:3,CO:15,CO2:19,HCOOH:1,HNO3:10;48;L3_0008;CO2
2026-08-13;26.94158;12.80397;2026-08-13 09:26:46;26.995811;7.1089997;Algeria;Illizi;DAY;fire_type_1;C2H4:3,CO:15,CO2:19,HCOOH:1,HNO3:10;48;L3_0008;CO2
2026-08-13;26.98947;55.27129;2026-08-13 06:05:50;28.940872;57.740215;Iran;Kerman;DAY;fire_type_1;C2H4:3,CO:12,CO2:18,HCOOH:1,HNO3:2;36;L3_0011;CO
2026-08-13;27.04357;41.22574;2026-08-13 07:44:46;29.772572;39.97337;Saudi Arabia;Al Jawf;DAY;fire_type_1;C2H4:7,CO:8,CO2:11,HNO3:4;30;L3_0010;C2H4
2026-08-13;27.04448;10.23233;2026-08-13 09:26:46;26.995811;7.1089997;Algeria;Illizi;DAY;fire_type_1;C2H4:3,CO:15,CO2:19,HCOOH:1,HNO3:10;48;L3_0008;HNO3,CO2
2026-08-13;27.14531;59.58807;2026-08-13 06:05:50;28.940872;57.740215;Iran;Kerman;DAY;fire_type_1;C2H4:3,CO:12,CO2:18,HCOOH:1,HNO3:2;36;L3_0011;CO,CO2
2026-08-13;27.16326;58.61817;2026-08-13 06:05:50;28.940872;57.740215;Iran;Kerman;DAY;fire_type_1;C2H4:3,CO:12,CO2:18,HCOOH:1,HNO3:2;36;L3_0011;CO
2026-08-13;27.20899;58.42157;2026-08-13 06:05:50;28.940872;57.740215;Iran;Kerman;DAY;fire_type_1;C2H4:3,CO:12,CO2:18,HCOOH:1,HNO3:2;36;L3_0011;CO
2026-08-13;27.21665;59.21978;2026-08-13 06:05:50;28.940872;57.740215;Iran;Kerman;DAY;fire_type_1;C2H4:3,CO:12,CO2:18,HCOOH:1,HNO3:2;36;L3_0011;CO2
2026-08-13;27.24374;60.52113;2026-08-13 06:05:50;28.940872;57.740215;Iran;Kerman;DAY;fire_type_1;C2H4:3,CO:12,CO2:18,HCOOH:1,HNO3:2;36;L3_0011;CO2
2026-08-13;27.2639;59.0149;2026-08-13 06:05:50;28.940872;57.740215;Iran;Kerman;DAY;fire_type_1;C2H4:3,CO:12,CO2:18,HCOOH:1,HNO3:2;36;L3_0011;CO2
2026-08-13;27.3187;8.96101;2026-08-13 09:26:46;26.995811;7.1089997;Algeria;Illizi;DAY;fire_type_1;C2H4:3,CO:15,CO2:19,HCOOH:1,HNO3:10;48;L3_0008;CO2
2026-08-13;27.32708;15.99401;2026-08-13 09:26:46;29.686981;15.603011;Libya;Surt;DAY;others;CO2:2,HNO3:4;6;L3_0013;HNO3
2026-08-13;27.44465;61.80933;2026-08-13 06:05:50;30.3091;63.061863;Afghanistan;Hilmand;DAY;fire_type_1;CO:2,CO2:20,HNO3:3;25;L3_0012;HNO3
2026-08-13;27.53163;36.49869;2026-08-13 07:44:46;29.772572;39.97337;Saudi Arabia;Al Jawf;DAY;fire_type_1;C2H4:7,CO:8,CO2:11,HNO3:4;30;L3_0010;CO2
2026-08-13;27.55638;31.77492;2026-08-13 07:44:46;23.554474;31.81989;Egypt;Aswan;DAY;fire_type_1;CO:16,CO2:12,HCOOH:1,HNO3:3;32;L3_0009;CO
2026-08-13;27.69977;0.28163;2026-08-13 09:26:46;26.995811;7.1089997;Algeria;Illizi;DAY;fire_type_1;C2H4:3,CO:15,CO2:19,HCOOH:1,HNO3:10;48;L3_0008;HNO3
2026-08-13;27.77131;34.04544;2026-08-13 07:44:46;23.554474;31.81989;Egypt;Aswan;DAY;fire_type_1;CO:16,CO2:12,HCOOH:1,HNO3:3;32;L3_0009;CO2
2026-08-13;27.77233;-2.11165;2026-08-13 09:26:46;26.995811;7.1089997;Algeria;Illizi;DAY;fire_type_1;C2H4:3,CO:15,CO2:19,HCOOH:1,HNO3:10;48;L3_0008;CO
