date;cluster_center_lat;cluster_center_lon;Country/Sea;Region;DAY/NIGHT;cluster_category;cluster_indicators;ndetection;cluster_number;indicators
2025-06-22;-19.68967628479004;112.50849151611328;Indian Ocean;;NIGHT;Unclassified;NH3:2;2;L2_1;
2025-06-22;16.728849411010742;100.47090911865234;Thailand;Phitsanulok;NIGHT;Unclassified;NH3:2;2;L2_2;
2025-06-22;37.4034538269043;-65.06507873535156;North Atlantic Ocean;;DAY;Unclassified;CH3OH:2;2;L2_3;
2025-06-22;-46.17223739624024;-176.73423767089844;South Pacific Ocean;;DAY;Unclassified;NH3:2;2;L2_4;
2025-06-22;26.78315162658692;-160.28077697753906;North Pacific Ocean;;DAY;Unclassified;SO2:7;7;L2_5;
2025-06-22;32.79143524169922;-160.81314086914062;North Pacific Ocean;;DAY;Unclassified;SO2:2;2;L2_7;
2025-06-22;33.6573600769043;-153.89324951171875;North Pacific Ocean;;DAY;Unclassified;NH3:2;2;L2_8;
2025-06-22;-1.8229135274887085;27.809303283691406;Congo DRC;Nord-Kivu;NIGHT;Unclassified;SO2:2;2;L2_9;
2025-06-22;26.63265609741211;40.22288131713867;Saudi Arabia;Ḥaʼil;NIGHT;Unclassified;CaCO3:5,HNO3:6,CO2:2,SO2:3;16;L2_11;
2025-06-22;54.28780746459961;-127.12532806396484;Canada;British Columbia;DAY;Unclassified;HCOOH:2;2;L2_12;
2025-06-22;59.74974060058594;-119.34358978271484;Canada;Alberta;DAY;Unclassified;CO:1,NH3:2;3;L2_13;
2025-06-22;8.678459167480469;48.90167617797852;Somalia;Nugaal;DAY;Unclassified;CO:1;1;L2_14;
2025-06-22;28.81391906738281;44.79296875;Saudi Arabia;Al Hudud ash Shamaliyah;DAY;Unclassified;C2H4:7,CaCO3:2,CH3OH:7,HCOOH:6,HNO3:4,CO:48,CO2:58,NH3:25,SO2:33;190;L2_10;
2025-06-22;28.16436004638672;-1.602978229522705;Algeria;Adrar;NIGHT;Unclassified;SO2:2;2;L2_16;
2025-06-22;32.41340637207031;8.30045223236084;Algeria;El Oued;NIGHT;Unclassified;HCOOH:2;2;L2_18;
2025-06-22;63.75416564941406;-142.18539428710938;United States;Alaska;DAY;Unclassified;CO:2,NH3:1;3;L2_19;
2025-06-22;-40.37857437133789;-65.57026672363281;Argentina;Río Negro;NIGHT;Unclassified;SO2:2;2;L2_20;
2025-06-22;53.08997344970703;-94.59756469726562;Canada;Ontario;NIGHT;Unclassified;CO:4;4;L2_21;
2025-06-22;38.01110458374024;84.21348571777344;China;Xinjiang Uygur;DAY;Unclassified;C2H4:1,CaCO3:1,CO:4,CO2:8,NH3:2,SO2:11;27;L2_22;
2025-06-22;32.92554473876953;-106.30827331542967;United States;New Mexico;NIGHT;Unclassified;SO2:1;1;L2_24;
2025-06-22;38.19871139526367;-112.92192840576172;United States;Utah;NIGHT;Unclassified;CaCO3:1,HCOOH:4,NH3:8;13;L2_26;
2025-06-22;38.44106674194336;73.88136291503906;Tajikistan;Gorno-Badakhshan;DAY;Unclassified;SO2:1;1;L2_27;
2025-06-22;44.778839111328125;76.11842346191406;Kazakhstan;Almaty;DAY;Unclassified;CO:2,CO2:2,SO2:1;5;L2_28;
2025-06-22;-42.4550666809082;71.45774841308594;Indian Ocean;;NIGHT;Unclassified;NH3:2;2;L2_29;
2025-06-22;-17.781482696533203;62.309661865234375;Indian Ocean;;NIGHT;Unclassified;SO2:2;2;L2_30;
2025-06-22;34.544315338134766;-115.78778076171876;United States;California;DAY;Unclassified;CH3OH:1,CO:4,CO2:1,SO2:2;8;L2_25;
2025-06-22;72.3770523071289;-89.40350341796875;Canada;Nunavut;DAY;Unclassified;C2H4:1;1;L2_31;
2025-06-22;-24.8332462310791;163.3759765625;Coral Sea;;NIGHT;Unclassified;CO2:2;2;L2_32;
2025-06-22;-9.61251163482666;168.20985412597656;South Pacific Ocean;;NIGHT;Unclassified;SO2:2;2;L2_33;
2025-06-22;22.6014404296875;-3.05173134803772;Mali;Timbuktu;DAY;Unclassified;C2H4:2,CaCO3:1,CH3OH:1,HCOOH:4,HNO3:2,CO:15,CO2:16,NH3:4,SO2:2;47;L2_15;
2025-06-22;32.2874755859375;9.508556365966797;Tunisia;Tataouine;DAY;Unclassified;CO:1,CO2:3,NH3:1;5;L2_17;
2025-06-22;-50.9759407043457;-163.3230438232422;South Pacific Ocean;;NIGHT;Unclassified;NH3:2;2;L2_34;
2025-06-22;-27.409025192260746;17.726089477539062;Namibia;!Karas;DAY;Unclassified;HNO3:2,NH3:2;4;L2_35;
2025-06-22;-60.82486724853516;151.07862854003906;Southern Ocean;;NIGHT;Unclassified;NH3:2;2;L2_36;
2025-06-22;-12.75668716430664;140.0164794921875;Arafura Sea;;NIGHT;Unclassified;SO2:4;4;L2_38;
2025-06-22;50.86014938354492;112.3231201171875;Russian Federation;Zabaykal'ye;NIGHT;Unclassified;C2H4:6,CO:8,CO2:2;16;L2_39;
2025-06-22;63.35408401489258;119.61358642578124;Russian Federation;Sakha;DAY;Unclassified;CH3OH:2;2;L2_40;
2025-06-22;23.584360122680664;-160.6408233642578;North Pacific Ocean;;NIGHT;Unclassified;SO2:6;6;L2_6;
2025-06-22;30.873403549194336;-105.75469970703124;Mexico;Chihuahua;DAY;Unclassified;CO2:2;2;L2_23;
2025-06-22;-11.314318656921388;142.1153106689453;Arafura Sea;;DAY;Unclassified;SO2:1;1;L2_37;
2025-06-22;-13.232096672058104;99.52107238769533;Indian Ocean;;DAY;Unclassified;SO2:2;2;L2_41;
2025-06-22;34.6118278503418;112.90521240234376;China;Henan;DAY;Unclassified;NH3:3;3;L2_42;
2025-06-22;37.74245071411133;94.2458724975586;China;Qinghai;DAY;Unclassified;CO2:1;1;L2_43;
2025-06-22;38.74240112304688;115.34451293945312;China;Hebei;DAY;Unclassified;NH3:1;1;L2_44;
2025-06-22;40.16484451293945;101.19205474853516;China;Nei Mongol;DAY;Unclassified;CO2:1;1;L2_45;
2025-06-22;44.12817001342773;108.47543334960938;Mongolia;Dornogovi;DAY;Unclassified;CO2:3;3;L2_46;
2025-06-22;49.33694839477539;105.70986938476562;Mongolia;Selenge;DAY;Unclassified;CH3OH:5;5;L2_47;
2025-06-22;54.9727897644043;114.70616149902344;Russian Federation;Buryat;DAY;Unclassified;CO:1,CO2:1;2;L2_48;
2025-06-23;-11.946646690368652;84.52367401123047;Indian Ocean;;NIGHT;others;SO2_4:7,SO2_6:2;9;L3_3;
2025-06-23;-9.506449699401855;26.48731803894043;Congo DRC;Haut-Katanga;DAY;extrem;CO_1 CO_2 CO_3 CO2_1 Band_3;5;L3_1;
2025-06-23;15.878114700317385;30.100648880004883;Sudan;North Kurdufan;DAY;fire_type_1;CO2_1:7,CO2_2:5,CO_3:3,HCOOH_1:1,HNO3_1:1,SO2_6:2;19;L3_2;
2025-06-23;26.506378173828125;53.34032440185547;Persian Gulf;;DAY;volcano;CO2_1:150,CO2_2:72,CO_1:12,CO_2:16,CO_3:78,HCOOH_1:11,HNO3_1:157,NH3_3:2,SO2_1:2,SO2_2:3,SO2_3:4,SO2_6:79;586;L3_4;
2025-06-23;19.400468826293945;11.118127822875977;Niger;Agadez;DAY;fire_type_1;CO2_1:1,CO2_2:1,CO_1:1,CO_2:1,CO_3:2,HCOOH_1:1;7;L3_6;
2025-06-23;23.20237159729004;3.0700371265411377;Algeria;Tamanghasset;DAY;fire_type_1;CO2_1:4,CO_1:1,CO_3:1,SO2_6:1;7;L3_7;
2025-06-23;25.391565322875977;32.5650634765625;Egypt;Qina;DAY;fire_type_1;CO2_1:1,CO2_2:4,CO_2:1,CO_3:3;9;L3_8;
2025-06-23;29.30111694335937;39.68327713012695;Saudi Arabia;Al Jawf;DAY;fire_type_1;CO2_1:5,CO2_2:6,CO_1:1,CO_2:1,CO_3:7,HNO3_1:2;22;L3_9;
2025-06-23;28.04474258422852;50.3956413269043;Persian Gulf;;NIGHT;others;CO2_2:3,SO2_6:6;9;L3_5;
2025-06-23;28.351547241210938;1.0790897607803345;Algeria;Adrar;DAY;fire_type_1;CO2_1:1,CO2_2:4,CO_1:1,HNO3_1:5,SO2_6:1;12;L3_10;
2025-06-23;32.375633239746094;79.89250183105469;China;Xizang;DAY;others;CO2_1:1,CO2_2:16,HNO3_1:1,SO2_3:5;23;L3_11;
2025-06-23;38.32115173339844;104.34615325927734;China;Nei Mongol;DAY;fire;HCOOH_1:6;6;L3_12;
2025-06-23;41.06935501098633;89.7483901977539;China;Xinjiang Uygur;DAY;fire_type_1;CO2_1:27,CO2_2:12,CO_2:1,CO_3:3,HCOOH_1:3,HNO3_1:2,NH3_3:1;49;L3_13;
2025-06-23;47.2103385925293;123.13884735107422;China;Heilongjiang;DAY;fire;HCOOH_1:27;27;L3_14;
2025-06-23;49.87295150756836;115.7568359375;Mongolia;Dornod;DAY;fire_type_1;CO2_1:4,CO2_2:2,CO_2:3,CO_3:16,HCOOH_1:69;94;L3_15;
2025-06-23;59.444801330566406;-120.7747039794922;Canada;British Columbia;DAY;fire_type_1;C2H4_1:4,CO2_1:2,CO2_2:1,CO_3:6,HCOOH_1:10,NH3_1:7,NH3_3:7;37;L3_16;
2025-06-23;63.05527114868164;-136.11224365234375;Canada;Yukon;DAY;fire;C2H4_1:3,CO_3:3,HCOOH_1:1;7;L3_17;
2025-06-23;65.61756896972656;-143.48887634277344;United States;Alaska;DAY;fire;C2H4_1:4,HCOOH_1:3;7;L3_18;
2025-06-23;66.85118103027344;-146.52914428710938;United States;Alaska;DAY;fire;C2H4_1:2,HCOOH_1:3;5;L3_19;
2025-06-23;23.67955780029297;-8.21596908569336;Mauritania;Tiris Zemmour;NIGHT;Unclassified;HCOOH:1,SO2:1;2;L2_2;
2025-06-23;7.473836898803711;101.4118423461914;Gulf of Thailand;;DAY;Unclassified;NH3:2;2;L2_3;
2025-06-23;12.380481719970703;107.38764190673828;Cambodia;Môndól Kiri;DAY;Unclassified;NH3:2;2;L2_4;
2025-06-23;38.84041976928711;111.86048889160156;China;Shanxi;DAY;Unclassified;HCOOH:18,CO:2,CO2:1,NH3:11;32;L2_5;
2025-06-23;32.970855712890625;-106.27828216552734;United States;New Mexico;NIGHT;Unclassified;SO2:1;1;L2_6;
2025-06-23;33.774295806884766;72.08261108398438;Pakistan;Khyber-Pakhtunkhwa;DAY;Unclassified;HCOOH:2;2;L2_7;
2025-06-23;38.965457916259766;79.8909912109375;China;Xinjiang Uygur;DAY;Unclassified;CaCO3:3,HCOOH:2,CO:1,CO2:4,NH3:2,SO2:1;13;L2_9;
2025-06-23;45.21117401123047;90.44667053222656;China;Xinjiang Uygur;DAY;Unclassified;HCOOH:2,CO:1,CO2:1;4;L2_10;
2025-06-23;59.936012268066406;-129.2045440673828;Canada;British Columbia;DAY;Unclassified;C2H4:2;2;L2_11;
2025-06-23;63.29932022094727;-139.5961151123047;Canada;Yukon;DAY;Unclassified;C2H4:2,CO:2,CO2:1;5;L2_12;
2025-06-23;20.169958114624023;-2.1379282474517822;Mali;Timbuktu;DAY;Unclassified;CO:4,CO2:5,SO2:1;10;L2_1;
2025-06-23;20.419227600097656;9.20600128173828;Niger;Agadez;DAY;Unclassified;CO:4,CO2:2,SO2:2;8;L2_13;
2025-06-23;30.46891975402832;6.153631210327148;Algeria;Ouargla;DAY;Unclassified;CaCO3:1,HCOOH:1,HNO3:2,CO:3,CO2:13,NH3:1,SO2:1;22;L2_14;
2025-06-23;-28.961963653564453;17.263652801513672;South Africa;Northern Cape;NIGHT;Unclassified;CO2:2,NH3:1;3;L2_16;
2025-06-23;33.63804244995117;5.8931193351745605;Algeria;El Oued;NIGHT;Unclassified;HNO3:1;1;L2_15;
2025-06-23;72.70826721191406;-82.42152404785156;Canada;Nunavut;DAY;Unclassified;C2H4:1;1;L2_17;
2025-06-23;8.340312004089355;47.88493728637695;Somalia;Sool;DAY;Unclassified;HNO3:2,CO:2;4;L2_18;
2025-06-23;12.18181037902832;40.35165023803711;Ethiopia;Afar;DAY;Unclassified;CH3OH:1;1;L2_19;
2025-06-23;26.780742645263672;46.78571319580078;Saudi Arabia;Ash-Sharqīyah;DAY;Unclassified;C2H4:19,CaCO3:2,CH3OH:4,HNO3:3,CO:7,CO2:14,NH3:14,SO2:19;82;L2_20;
2025-06-23;40.49922943115234;64.69112396240234;Uzbekistan;Buxoro;DAY;Unclassified;CH3OH:1,CO:1,CO2:1;3;L2_22;
2025-06-23;39.44538497924805;56.6087532043457;Turkmenistan;Balkan;DAY;Unclassified;CO2:2;2;L2_23;
2025-06-23;-7.630216598510742;62.27761459350586;Indian Ocean;;NIGHT;Unclassified;CO2:2;2;L2_24;
2025-06-23;26.360713958740234;50.56037521362305;Persian Gulf;;NIGHT;Unclassified;CaCO3:6,HNO3:8,CO2:2;16;L2_21;
2025-06-23;28.450773239135746;-116.09371948242188;North Pacific Ocean;;DAY;Unclassified;NH3:2;2;L2_25;
2025-06-23;35.234596252441406;-116.1323471069336;United States;California;DAY;Unclassified;HNO3:3,CO:1,CO2:2;6;L2_26;
2025-06-23;41.63420104980469;-115.84555053710938;United States;Nevada;DAY;Unclassified;CO2:2;2;L2_27;
2025-06-23;60.5965690612793;-117.17401885986328;Canada;Northwest Territories;DAY;Unclassified;NH3:2;2;L2_28;
2025-06-23;63.00704956054688;-100.12627410888672;Canada;Nunavut;DAY;Unclassified;NH3:2;2;L2_29;
2025-06-23;-12.81719970703125;87.99079132080078;Indian Ocean;;NIGHT;Unclassified;SO2:1;1;L2_30;
2025-06-23;29.75904083251953;74.47830200195312;India;Haryana;NIGHT;Unclassified;HCOOH:1;1;L2_8;
2025-06-23;23.70727729797364;23.86849021911621;Libya;Al Kufrah;DAY;Unclassified;CaCO3:3,CH3OH:1,CO:5,CO2:11,NH3:2;22;L2_31;
2025-06-23;34.545658111572266;-161.7032928466797;North Pacific Ocean;;NIGHT;Unclassified;SO2:2;2;L2_32;
2025-06-23;17.379344940185547;-15.699969291687012;Mauritania;Trarza;DAY;Unclassified;CO2:4;4;L2_33;
2025-06-23;24.744388580322266;-12.63304042816162;Morocco;Boujdour;DAY;Unclassified;CO:1;1;L2_34;
2025-06-23;30.871353149414062;-15.498340606689451;North Atlantic Ocean;;DAY;Unclassified;NH3:2;2;L2_35;
2025-06-23;-36.2921142578125;38.92177963256836;Indian Ocean;;NIGHT;Unclassified;NH3:2;2;L2_36;
2025-06-24;-51.17924118041992;-72.88703155517578;Chile;Magallanes y Antártica Chilena;NIGHT;fire;CO2_3:10;10;L3_2;
2025-06-24;29.72152137756348;55.7698860168457;Iran;Kerman;DAY;fire_type_1;CH3OH_1:1,CO2_1:182,CO2_2:205,CO_2:13,CO_3:67,HCOOH_1:20,HNO3_1:142,NH3_3:3,SO2_3:25,SO2_6:93;751;L3_1;
2025-06-24;17.070558547973633;34.67616653442383;Sudan;River Nile;DAY;fire;CO2_1:7,CO2_2:1,HCOOH_1:1;9;L3_3;
2025-06-24;20.29336738586425;12.61382293701172;Niger;Agadez;DAY;fire_type_1;CO2_1:7,CO2_2:2,CO_3:3,SO2_3:1,SO2_6:1;14;L3_4;
2025-06-24;22.152172088623047;-8.635056495666504;Mauritania;Adrar;DAY;fire_type_1;CO2_1:21,CO2_2:2,CO_3:18,HNO3_1:1,SO2_3:14;56;L3_5;
2025-06-24;21.611730575561523;34.42605209350586;Sudan;Red Sea;DAY;fire_type_1;CO2_1:2,CO2_2:1,CO_3:3;6;L3_6;
2025-06-24;30.99423599243164;10.753337860107422;Libya;Nalut;DAY;fire_type_1;CO2_1:21,CO2_2:11,CO_3:1,HNO3_1:1;34;L3_7;
2025-06-24;32.78358840942383;-113.68394470214844;United States;Arizona;DAY;fire_type_1;C2H4_1:1,CO2_1:2,CO2_2:4,CO_3:3;10;L3_8;
2025-06-24;36.500614166259766;115.57064819335938;China;Shandong;DAY;fire;HCOOH_1:107,NH3_3:12;119;L3_9;
2025-06-24;38.93512344360352;83.39395141601562;China;Xinjiang Uygur;DAY;fire_type_1;CO2_1:19,CO2_2:1,CO_3:1,NH3_3:1,SO2_3:1,SO2_6:1;24;L3_11;
2025-06-24;36.711219787597656;-114.3606414794922;United States;Nevada;DAY;fire_type_1;CO2_1:1,CO_2:2,HNO3_1:2;5;L3_10;
2025-06-24;42.03424835205078;92.76255798339844;China;Xinjiang Uygur;DAY;fire_type_1;CO2_2:1,CO_3:6,HCOOH_1:2,HNO3_1:1,SO2_6:1;11;L3_12;
2025-06-24;48.08509826660156;121.22093200683594;China;Nei Mongol;DAY;fire;CH3OH_1:8,HCOOH_1:64,NH3_3:3;75;L3_13;
2025-06-24;53.88653945922852;134.74954223632812;Russian Federation;Khabarovsk;DAY;fire;CH3OH_1:5;5;L3_14;
2025-06-24;59.73882675170898;-120.99147033691406;Canada;British Columbia;DAY;fire_type_1;C2H4_1:4,CO2_1:3,CO_2:5,CO_3:6,HCOOH_1:4,HNO3_1:0,NH3_2:2;24;L3_15;
2025-06-24;68.0316390991211;-147.57228088378906;United States;Alaska;DAY;fire;HCOOH_1:10;10;L3_16;
2025-06-24;35.21044158935547;-86.35246276855469;United States;Tennessee;DAY;Unclassified;CO2:1;1;L2_1;
2025-06-24;27.659223556518555;-4.713240146636963;Algeria;Tindouf;DAY;Unclassified;C2H4:7,CH3OH:1,HCOOH:1,HNO3:11,CO:6,CO2:10,NH3:3,SO2:1;40;L2_2;
2025-06-24;22.180362701416016;-22.14927673339844;North Atlantic Ocean;;DAY;Unclassified;NH3:2;2;L2_4;
2025-06-24;23.79707336425781;14.395389556884766;Libya;Murzuq;DAY;Unclassified;HCOOH:1,HNO3:3,CO:3,CO2:6,NH3:3,SO2:2;18;L2_5;
2025-06-24;21.035449981689453;-1.63129985332489;Mali;Timbuktu;DAY;Unclassified;C2H4:1;1;L2_7;
2025-06-24;-18.05976867675781;-137.5384521484375;South Pacific Ocean;;DAY;Unclassified;NH3:2;2;L2_8;
2025-06-24;27.310386657714844;50.77560424804688;Persian Gulf;;NIGHT;Unclassified;CaCO3:9,HNO3:10,CO:1,CO2:4,SO2:10;34;L2_10;
2025-06-24;25.09643745422364;-108.07017517089844;Mexico;Sinaloa;DAY;Unclassified;CO:1;1;L2_11;
2025-06-24;36.440391540527344;-110.13831329345705;United States;Arizona;DAY;Unclassified;CO2:5;5;L2_12;
2025-06-24;38.042999267578125;-118.03260040283205;United States;Nevada;DAY;Unclassified;HNO3:1,CO:2,CO2:2;5;L2_13;
2025-06-24;58.232364654541016;52.258331298828125;Russian Federation;Udmurt;DAY;Unclassified;NH3:2;2;L2_14;
2025-06-24;28.915809631347656;12.85671329498291;Libya;Al Jabal al Gharbi;NIGHT;Unclassified;NH3:3;3;L2_6;
2025-06-24;29.11958694458008;1.580876708030701;Algeria;Adrar;NIGHT;Unclassified;HNO3:2;2;L2_3;
2025-06-24;69.64186096191406;-153.34005737304688;United States;Alaska;DAY;Unclassified;HCOOH:3;3;L2_15;
2025-06-24;69.67584991455078;-160.9361114501953;United States;Alaska;DAY;Unclassified;HCOOH:1;1;L2_16;
2025-06-24;-1.3778493404388428;-172.3139190673828;South Pacific Ocean;;DAY;Unclassified;NH3:2;2;L2_17;
2025-06-24;-23.89093971252441;120.99687957763672;Australia;Western Australia;DAY;Unclassified;NH3:2;2;L2_18;
2025-06-24;-21.173555374145508;120.95540618896484;Australia;Western Australia;NIGHT;Unclassified;SO2:2;2;L2_19;
2025-06-24;51.6109504699707;110.7638702392578;Russian Federation;Buryat;NIGHT;Unclassified;CO:2;2;L2_20;
2025-06-24;-28.963886260986328;-61.94190216064453;Argentina;Santiago del Estero;NIGHT;Unclassified;HCOOH:1;1;L2_22;
2025-06-24;-1.3656615018844604;28.7237548828125;Congo DRC;Nord-Kivu;DAY;Unclassified;SO2:13;13;L2_23;
2025-06-24;26.71426773071289;46.37697219848633;Saudi Arabia;Ar Riyad;DAY;Unclassified;C2H2:1,C2H4:15,CaCO3:7,CH3OH:3,HCN:1,HNO3:6,CO:33,CO2:24,NH3:18,SO2:16;124;L2_9;
2025-06-24;24.861692428588867;23.19099235534668;Libya;Al Kufrah;DAY;Unclassified;HNO3:2,CO2:1;3;L2_24;
2025-06-24;-16.269790649414062;92.45014190673828;Indian Ocean;;DAY;Unclassified;SO2:3;3;L2_25;
2025-06-24;36.223426818847656;115.5248031616211;China;Shandong;DAY;Unclassified;NH3:9;9;L2_26;
2025-06-24;43.81290435791016;125.34246063232422;China;Jilin;DAY;Unclassified;HCOOH:1;1;L2_27;
2025-06-24;45.89543533325195;116.14073181152344;Mongolia;Sühbaatar;DAY;Unclassified;CO:1;1;L2_28;
2025-06-24;51.99374008178711;130.2076873779297;Russian Federation;Amur;DAY;Unclassified;C2H4:2;2;L2_29;
2025-06-24;-27.585418701171875;-57.96376800537109;Argentina;Corrientes;DAY;Unclassified;CO:1;1;L2_21;
2025-06-24;-10.180258750915527;-46.18471145629883;Brazil;Maranhão;DAY;Unclassified;SO2:1;1;L2_30;
2025-06-24;-3.707106828689575;-46.25261688232422;Brazil;Maranhão;DAY;Unclassified;NH3:2;2;L2_31;
2025-06-24;4.889896869659424;-8.861775398254395;North Atlantic Ocean;;NIGHT;Unclassified;NH3:2;2;L2_32;
2025-06-24;67.81187438964844;-142.0135040283203;United States;Alaska;DAY;Unclassified;HCOOH:2;2;L2_33;
2025-06-24;-6.102834224700928;-145.85691833496094;South Pacific Ocean;;DAY;Unclassified;SO2:2;2;L2_34;
2025-06-24;60.63803482055664;-117.9596710205078;Canada;Northwest Territories;DAY;Unclassified;C2H4:2,CO:2,NH3:3;7;L2_35;
2025-06-24;76.385986328125;-121.98345947265624;Canada;Northwest Territories;DAY;Unclassified;NH3:2;2;L2_37;
2025-06-24;37.04432678222656;68.19522094726562;Tajikistan;Khatlon;DAY;Unclassified;CO:1;1;L2_38;
2025-06-24;43.02954864501953;70.64818572998047;Kazakhstan;Zhambyl;DAY;Unclassified;NH3:1,SO2:1;2;L2_39;
2025-06-24;59.69552993774414;-120.9404067993164;Canada;British Columbia;NIGHT;Unclassified;CO:3,CO2:1,NH3:1;5;L2_36;
2025-06-24;-60.79973983764648;52.78947067260742;Southern Ocean;;NIGHT;Unclassified;NH3:2;2;L2_40;
2025-06-24;-12.950119018554688;74.78793334960938;Indian Ocean;;DAY;Unclassified;CO2:2,SO2:2;4;L2_41;
2025-06-24;-14.055727005004885;84.08831024169922;Indian Ocean;;DAY;Unclassified;SO2:4;4;L2_42;
2025-06-24;34.44016647338867;81.15753936767578;China;Xizang;DAY;Unclassified;HCOOH:1,HNO3:3,CO2:15,NH3:3,SO2:7;29;L2_43;
2025-06-24;38.1633186340332;91.89936065673828;China;Qinghai;DAY;Unclassified;HNO3:2,CO:1,CO2:1;4;L2_44;
2025-06-24;42.84124374389648;99.6872787475586;Mongolia;Ömnögovi;DAY;Unclassified;HCOOH:2,CO:2,CO2:2,NH3:2;8;L2_45;
2025-06-24;48.6765022277832;104.73419189453124;Mongolia;Selenge;DAY;Unclassified;HCOOH:2;2;L2_46;
2025-06-24;-2.422574520111084;-84.00521850585938;South Pacific Ocean;;NIGHT;Unclassified;NH3:2;2;L2_47;
2025-06-24;25.979496002197266;-93.32807159423828;Gulf of Mexico;;NIGHT;Unclassified;NH3:2;2;L2_48;
2025-06-24;46.47283172607422;-99.13220977783205;United States;North Dakota;NIGHT;Unclassified;NH3:2;2;L2_49;
2025-06-25;17.542423248291016;50.98465347290039;Yemen;Hadramawt;NIGHT;others;C2H4_1:1,HNO3_1:20;21;L3_2;
2025-06-25;18.79754447937012;11.900187492370604;Niger;Agadez;DAY;fire_type_1;CO2_1:11,CO2_2:2,CO_3:6;19;L3_3;
2025-06-25;22.384014129638672;-7.774890899658203;Mauritania;Adrar;DAY;fire_type_1;C2H4_1:7,CO2_1:43,CO2_2:6,CO_3:21,HNO3_1:4,SO2_6:8;89;L3_5;
2025-06-25;18.546009063720703;35.69053268432617;Sudan;Red Sea;DAY;fire_type_1;CO2_1:3,CO2_2:1,CO_3:1,SO2_6:1;6;L3_6;
2025-06-25;19.395994186401367;54.690956115722656;Oman;Dhofar;DAY;fire_type_1;C2H4_1:2,CO2_1:4,CO_3:4,HNO3_1:35;45;L3_7;
2025-06-25;29.4624080657959;43.76060485839844;Saudi Arabia;Al Hudud ash Shamaliyah;DAY;fire_type_1;C2H4_1:9,CO2_1:54,CO2_2:73,CO_3:30,HNO3_1:14,SO2_6:24;204;L3_8;
2025-06-25;21.865861892700195;-13.202536582946776;Morocco;Oued el Dahab;DAY;fire_type_1;CO2_1:3,CO_3:2;5;L3_9;
2025-06-25;24.78613471984864;23.257776260375977;Libya;Al Kufrah;DAY;fire;C2H4_1:6,CO_3:3;9;L3_10;
2025-06-25;31.531641006469727;65.32291412353516;Afghanistan;Kandahar;DAY;fire_type_1;C2H4_1:2,CO2_1:70,CO2_2:62,CO_1:7,CO_3:32,HCOOH_1:24,HNO3_1:2,NH3_3:4,SO2_2:6,SO2_6:10;219;L3_12;
2025-06-25;29.65437889099121;14.654375076293944;Libya;Al Jabal al Gharbi;DAY;fire_type_1;CO2_1:7,CO2_2:29,CO_3:1,HNO3_1:4;41;L3_11;
2025-06-25;30.06134033203125;24.23035049438477;Libya;Al Butnan;DAY;fire_type_1;C2H4_1:3,CO2_1:1,CO2_2:2,CO_3:1,HNO3_1:10;17;L3_14;
2025-06-25;29.8122787475586;49.66421508789063;Persian Gulf;;NIGHT;others;C2H4_1:2,SO2_6:6;8;L3_4;
2025-06-25;29.855213165283203;-0.9670530557632446;Algeria;Béchar;DAY;fire_type_1;C2H4_1:1,CO2_1:2,CO_3:1,HNO3_1:1;5;L3_13;
2025-06-25;35.334774017333984;-112.391845703125;United States;Arizona;DAY;fire_type_1;CO2_1:8,CO2_2:7,CO_3:5,NH3_3:2;22;L3_15;
2025-06-25;37.507598876953125;117.4720458984375;China;Shandong;DAY;fire;HCOOH_1:16,NH3_1:5,NH3_2:7,NH3_3:8;36;L3_16;
2025-06-25;39.08049774169922;81.98565673828125;China;Xinjiang Uygur;DAY;fire_type_1;CO2_1:14,CO2_2:6,CO_3:6,HCOOH_1:3,NH3_2:2,NH3_3:0;31;L3_17;
2025-06-25;39.97428512573242;91.59954833984376;China;Xinjiang Uygur;DAY;fire;CO2_1:2,CO2_2:1,HCOOH_1:2;5;L3_18;
2025-06-25;40.728294372558594;101.07215881347656;China;Nei Mongol;DAY;fire;CO2_2:4,HCOOH_1:13,NH3_2:2,NH3_3:0;19;L3_19;
2025-06-25;44.32328414916992;107.2008056640625;Mongolia;Ömnögovi;DAY;fire;CO2_2:1,NH3_2:9,NH3_3:2;12;L3_20;
2025-06-25;44.89102935791016;89.14617156982422;China;Xinjiang Uygur;DAY;extrem;HCOOH_1 NH3_2 Band_1 Band_3;4;L3_1;
2025-06-25;47.57259750366211;134.37379455566406;China;Heilongjiang;DAY;fire;HCOOH_1:21;21;L3_21;
2025-06-25;49.11044692993164;119.71176147460938;China;Nei Mongol;DAY;fire;HCOOH_1:5;5;L3_22;
2025-06-25;52.21480178833008;111.51945495605467;Russian Federation;Buryat;DAY;fire_type_1;CO2_1:3,CO_3:8;11;L3_23;
2025-06-25;59.59138870239258;-120.06765747070312;Canada;British Columbia;DAY;fire;CO_3:1,HCOOH_1:13,NH3_1:6,NH3_2:5,NH3_3:9;34;L3_24;
2025-06-25;-77.50382995605469;-127.21819305419922;Antarctica;;NIGHT;Unclassified;C2H2:1;1;L2_1;
2025-06-25;-4.502292633056641;146.5196075439453;Bismarck Sea;;NIGHT;Unclassified;NH3:2;2;L2_2;
2025-06-25;57.12788391113281;124.08024597167967;Russian Federation;Sakha;DAY;Unclassified;NH3:2;2;L2_3;
2025-06-25;73.30657196044922;132.0123291015625;Laptev Sea;;DAY;Unclassified;NH3:1;1;L2_4;
